code,is_vulnerable,urgency_score,source_dataset,cwe,vulnerability_type,source
"def login(username, password):
    sql = ""SELECT * FROM users WHERE username=? AND password=?""
    return db.execute(sql, (username, password)).fetchone()",0,12.34051377585734,cve_like_training.csv,None,safe,safe_code
"def get_user(user_id):
    query = ""SELECT * FROM users WHERE id=?""
    cursor.execute(query, (user_id,))
    return cursor.fetchone()",0,10.029853775969134,cve_like_training.csv,None,safe,safe_code
"def load_template(template_name):
    allowed_templates = ['index.html', 'about.html', 'contact.html']
    if template_name not in allowed_templates:
        raise ValueError(""Invalid template"")
    return open(f""templates/{template_name}"").read()",0,13.087850175639613,cve_like_training.csv,None,safe,safe_code
"def login(username, password):
    sql = ""SELECT * FROM users WHERE username=? AND password=?""
    return db.execute(sql, (username, password)).fetchone()",0,19.22527424594973,cve_like_training.csv,None,safe,safe_code
"compile(user_string, '<string>', 'exec')",1,100.0,training_dataset.csv,CWE-94,code_injection,pattern_analysis
"def process_data(data):
    os.system(f'rm -rf {user_path}')
    return result",1,100.0,training_dataset.csv,CWE-78,command_injection,pattern_analysis
"open(os.path.join(base, user_file))",1,100.0,training_dataset.csv,CWE-22,path_traversal,pattern_analysis
"def parse_xml(xml_data):
    from defusedxml import ElementTree
    doc = ElementTree.parse(xml_data)
    return doc",0,13.097434536114598,cve_like_training.csv,None,safe,safe_code
"def display_comment(comment):
    import html
    safe_comment = html.escape(comment)
    return f""<div class='comment'>{safe_comment}</div>""",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def execute_formula(formula):
    import ast
    allowed_ops = {ast.Add, ast.Sub, ast.Mult, ast.Div}
    tree = ast.parse(formula, mode='eval')
    for node in ast.walk(tree):
        if isinstance(node, ast.operator) and type(node) not in allowed_ops:
            raise ValueError(""Invalid operation"")
    result = ast.literal_eval(formula)
    return result",0,12.370688998032946,cve_like_training.csv,None,safe,safe_code
"def send_email():
    smtp_password = ""P@ssw0rd123""
    server.login(""admin@example.com"", smtp_password)",1,80.0,real_cve_dataset.csv,CWE-798,hardcoded_credentials,pattern_analysis
"sql = ""SELECT * FROM data WHERE name='"" + user_name + ""'""",1,87.95263930347417,training_dataset.csv,CWE-20,generic_vulnerability,fallback
db.query('INSERT INTO logs VALUES(' + data + ')'),1,53.2826425249799,training_dataset.csv,CWE-20,generic_vulnerability,fallback
"def display_comment(comment):
    import html
    safe_comment = html.escape(comment)
    return f""<div class='comment'>{safe_comment}</div>""",0,10.197469493578044,cve_like_training.csv,None,safe,safe_code
"def display_comment(comment):
    import html
    safe_comment = html.escape(comment)
    return f""<div class='comment'>{safe_comment}</div>""",0,14.64772316740424,cve_like_training.csv,None,safe,safe_code
"def load_xml_config(xml_string):
    from defusedxml.ElementTree import fromstring
    root = fromstring(xml_string)
    return root",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def load_xml_config(xml_string):
    from defusedxml.ElementTree import fromstring
    root = fromstring(xml_string)
    return root",0,13.726918669551312,cve_like_training.csv,None,safe,safe_code
"# Helper function
import numpy as np",0,26.001655980161768,training_dataset.csv,None,safe,safe_code
"def authenticate():
    import os
    API_KEY = os.environ.get('API_KEY')
    return requests.get(url, headers={""Authorization"": f""Bearer {API_KEY}""})",0,17.405765973468757,cve_like_training.csv,None,safe,safe_code
"def read_file(filename):
    safe_name = os.path.basename(filename)
    safe_path = os.path.join(""uploads"", safe_name)
    if not os.path.abspath(safe_path).startswith(os.path.abspath(""uploads"")):
        raise ValueError(""Invalid path"")
    with open(safe_path, 'r') as f:
        return f.read()",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,11.087555711237368,cve_like_training.csv,None,safe,safe_code
"def backup_file(filename):
    safe_filename = os.path.basename(filename)
    subprocess.run([""tar"", ""-czf"", ""backup.tar.gz"", safe_filename])",0,18.475144481647007,cve_like_training.csv,None,safe,safe_code
"def backup_file(filename):
    safe_filename = os.path.basename(filename)
    subprocess.run([""tar"", ""-czf"", ""backup.tar.gz"", safe_filename])",0,20.0,real_cve_dataset.csv,None,safe,safe_code
name = input().strip(),0,20.957134368637565,training_dataset.csv,None,safe,safe_code
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,20.581287857017728,cve_like_training.csv,None,safe,safe_code
"def login(username, password):
    sql = ""SELECT * FROM users WHERE username=? AND password=?""
    return db.execute(sql, (username, password)).fetchone()",0,18.79016601958272,cve_like_training.csv,None,safe,safe_code
"def read_file(filename):
    safe_name = os.path.basename(filename)
    safe_path = os.path.join(""uploads"", safe_name)
    if not os.path.abspath(safe_path).startswith(os.path.abspath(""uploads"")):
        raise ValueError(""Invalid path"")
    with open(safe_path, 'r') as f:
        return f.read()",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def parse_xml(xml_data):
    from lxml import etree
    doc = etree.parse(xml_data)
    return doc",1,80.0,real_cve_dataset.csv,CWE-611,xxe,pattern_analysis
"def load_template(template_name):
    allowed_templates = ['index.html', 'about.html', 'contact.html']
    if template_name not in allowed_templates:
        raise ValueError(""Invalid template"")
    return open(f""templates/{template_name}"").read()",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def load_template(template_name):
    allowed_templates = ['index.html', 'about.html', 'contact.html']
    if template_name not in allowed_templates:
        raise ValueError(""Invalid template"")
    return open(f""templates/{template_name}"").read()",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def read_xml_data(xml_content):
    import xml.sax
    parser = xml.sax.make_parser()
    parser.parse(xml_content)",1,80.0,real_cve_dataset.csv,CWE-20,generic_vulnerability,fallback
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,15.345711181620429,cve_like_training.csv,None,safe,safe_code
"def restore_object(data):
    import json
    obj = json.loads(base64.b64decode(data))
    return obj",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def get_user(user_id):
    query = ""SELECT * FROM users WHERE id=?""
    cursor.execute(query, (user_id,))
    return cursor.fetchone()",0,20.0,real_cve_dataset.csv,None,safe,safe_code
session.query(Model).filter(Model.id == id).all(),0,8.156807644929057,training_dataset.csv,None,safe,safe_code
"def load_template(template_name):
    allowed_templates = ['index.html', 'about.html', 'contact.html']
    if template_name not in allowed_templates:
        raise ValueError(""Invalid template"")
    return open(f""templates/{template_name}"").read()",0,18.069307524788844,cve_like_training.csv,None,safe,safe_code
"def parse_xml(xml_data):
    from defusedxml import ElementTree
    doc = ElementTree.parse(xml_data)
    return doc",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def backup_file(filename):
    safe_filename = os.path.basename(filename)
    subprocess.run([""tar"", ""-czf"", ""backup.tar.gz"", safe_filename])",0,11.830575626426276,cve_like_training.csv,None,safe,safe_code
"def read_file(filename):
    safe_name = os.path.basename(filename)
    safe_path = os.path.join(""uploads"", safe_name)
    if not os.path.abspath(safe_path).startswith(os.path.abspath(""uploads"")):
        raise ValueError(""Invalid path"")
    with open(safe_path, 'r') as f:
        return f.read()",0,24.87591018183268,cve_like_training.csv,None,safe,safe_code
"def read_file(filename):
    with open(f""uploads/{filename}"", 'r') as f:
        return f.read()",1,84.53245810412284,cve_like_training.csv,CWE-22,path_traversal,cve_like
"def load_config(config_bytes):
    import marshal
    return marshal.loads(config_bytes)",1,79.4919667300859,cve_like_training.csv,CWE-502,deserialization,cve_like
"def main():
    cursor.execute('INSERT INTO logs VALUES (?, ?)', (msg, time))",0,34.66455751114245,training_dataset.csv,None,safe,safe_code
"def execute_formula(formula):
    import ast
    allowed_ops = {ast.Add, ast.Sub, ast.Mult, ast.Div}
    tree = ast.parse(formula, mode='eval')
    for node in ast.walk(tree):
        if isinstance(node, ast.operator) and type(node) not in allowed_ops:
            raise ValueError(""Invalid operation"")
    result = ast.literal_eval(formula)
    return result",0,16.61480782007617,cve_like_training.csv,None,safe,safe_code
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,15.233244046625884,cve_like_training.csv,None,safe,safe_code
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def ping_host(hostname):
    import ipaddress
    ipaddress.ip_address(hostname)  # Validate
    result = subprocess.run([""ping"", ""-c"", ""4"", hostname], capture_output=True)
    return result.stdout",0,11.023047279181844,cve_like_training.csv,None,safe,safe_code
"def execute_formula(formula):
    import ast
    allowed_ops = {ast.Add, ast.Sub, ast.Mult, ast.Div}
    tree = ast.parse(formula, mode='eval')
    for node in ast.walk(tree):
        if isinstance(node, ast.operator) and type(node) not in allowed_ops:
            raise ValueError(""Invalid operation"")
    result = ast.literal_eval(formula)
    return result",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def parse_expression(expr):
    return eval(f""calculate({expr})"")",1,92.98436394174202,cve_like_training.csv,CWE-94,code_injection,cve_like
"def include_file(file_path):
    return open(file_path, 'r').read()",1,84.59904592119781,cve_like_training.csv,CWE-22,path_traversal,cve_like
"def execute_formula(formula):
    import ast
    allowed_ops = {ast.Add, ast.Sub, ast.Mult, ast.Div}
    tree = ast.parse(formula, mode='eval')
    for node in ast.walk(tree):
        if isinstance(node, ast.operator) and type(node) not in allowed_ops:
            raise ValueError(""Invalid operation"")
    result = ast.literal_eval(formula)
    return result",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def get_log_file(log_name):
    log_path = f""/var/logs/{log_name}""
    with open(log_path) as f:
        return f.read()",1,78.94155856001025,cve_like_training.csv,CWE-22,path_traversal,cve_like
"def ping_host(hostname):
    result = subprocess.run(f""ping -c 4 {hostname}"", shell=True)
    return result.stdout",1,97.54564214881104,cve_like_training.csv,CWE-78,command_injection,cve_like
"def display_comment(comment):
    import html
    safe_comment = html.escape(comment)
    return f""<div class='comment'>{safe_comment}</div>""",0,22.65910301478895,cve_like_training.csv,None,safe,safe_code
"def authenticate():
    API_KEY = ""sk-1234567890abcdef""
    return requests.get(url, headers={""Authorization"": f""Bearer {API_KEY}""})",1,80.0,real_cve_dataset.csv,CWE-798,hardcoded_credentials,pattern_analysis
"def render_user_profile(name, bio):
    html = f""<h1>{name}</h1><p>{bio}</p>""
    return html",1,80.0,real_cve_dataset.csv,CWE-20,generic_vulnerability,fallback
"def load_xml_config(xml_string):
    from defusedxml.ElementTree import fromstring
    root = fromstring(xml_string)
    return root",0,20.0,real_cve_dataset.csv,None,safe,safe_code
marshal.loads(input_data),1,56.989153343712935,training_dataset.csv,CWE-502,insecure_deserialization,pattern_analysis
"def load_session(session_data):
    import json
    return json.loads(session_data)",0,20.0,real_cve_dataset.csv,None,safe,safe_code
try: process() except: pass,0,31.77282891672552,training_dataset.csv,None,safe,safe_code
"def authenticate():
    import os
    API_KEY = os.environ.get('API_KEY')
    return requests.get(url, headers={""Authorization"": f""Bearer {API_KEY}""})",0,23.154651085273965,cve_like_training.csv,None,safe,safe_code
"def display_comment(comment):
    return f""<div class='comment'>{comment}</div>""",1,87.11078678699707,cve_like_training.csv,CWE-79,xss,cve_like
"def main():
    import numpy as np",0,30.928468206798605,training_dataset.csv,None,safe,safe_code
average = total / count,0,34.01889518566411,training_dataset.csv,None,safe,safe_code
"def connect_to_db():
    import os
    password = os.environ.get('DB_PASSWORD')
    conn = psycopg2.connect(host=""localhost"", password=password)
    return conn",0,20.0,real_cve_dataset.csv,None,safe,safe_code
"def render_user_profile(name, bio):
    from markupsafe import escape
    return f""<h1>{escape(name)}</h1><p>{escape(bio)}</p>""",0,11.021903588172249,cve_like_training.csv,None,safe,safe_code
